Date/Time (EST),2m Temperature (hr. avg) (F),2m Relative Humidity (percent),2m Station Pressure (mb)
2011-05-17 11:00:00,66.2,57.0,986.1
2011-05-17 12:00:00,67.3,55.0,985.8
2011-05-17 13:00:00,67.1,58.0,986.0
2011-05-17 14:00:00,67.8,59.0,985.9
2011-05-17 15:00:00,68.0,62.0,985.8
2011-05-17 16:00:00,68.7,57.0,985.8
2011-05-17 17:00:00,67.1,65.0,986.2
2011-05-17 18:00:00,66.7,69.0,986.7
2011-05-17 19:00:00,63.1,89.0,987.5
2011-05-17 20:00:00,59.4,91.0,987.6
2011-05-17 21:00:00,59.0,92.0,988.6
2011-05-17 22:00:00,59.0,93.0,988.0
2011-05-17 23:00:00,59.0,92.0,989.2
2011-05-18 00:00:00,58.6,92.0,989.3
2011-05-18 01:00:00,58.1,92.0,989.2
2011-05-18 02:00:00,57.6,93.0,989.4
2011-05-18 03:00:00,56.7,93.0,989.5
2011-05-18 04:00:00,55.8,94.0,989.8
2011-05-18 05:00:00,55.2,94.0,990.3
2011-05-18 06:00:00,55.0,93.0,991.5
2011-05-18 07:00:00,55.2,90.0,992.1
2011-05-18 08:00:00,56.7,85.0,992.3
2011-05-18 09:00:00,60.1,78.0,992.6
2011-05-18 10:00:00,64.0,66.0,992.9
2011-05-18 11:00:00,66.0,60.0,992.9
2011-05-18 12:00:00,67.8,52.0,992.8
2011-05-18 13:00:00,70.0,46.0,992.7
2011-05-18 14:00:00,70.2,50.0,992.6
2011-05-18 15:00:00,71.2,42.0,992.5
2011-05-18 16:00:00,71.8,44.0,992.5
2011-05-18 17:00:00,70.5,51.0,992.9
2011-05-18 18:00:00,69.4,56.0,993.3
2011-05-18 19:00:00,67.6,68.0,993.7
2011-05-18 20:00:00,64.9,68.0,994.5
2011-05-18 21:00:00,63.3,73.0,995.4
2011-05-18 22:00:00,59.4,84.0,995.8
2011-05-18 23:00:00,57.6,85.0,996.0
2011-05-19 00:00:00,56.5,90.0,996.2
2011-05-19 01:00:00,55.4,88.0,996.4
2011-05-19 02:00:00,54.7,91.0,996.6
2011-05-19 03:00:00,53.6,93.0,997.1
2011-05-19 04:00:00,55.0,89.0,997.5
2011-05-19 05:00:00,55.4,90.0,998.0
2011-05-19 06:00:00,55.4,88.0,998.7
2011-05-19 07:00:00,56.7,83.0,999.3
2011-05-19 08:00:00,59.0,73.0,999.6
2011-05-19 09:00:00,62.1,65.0,1000.3
2011-05-19 10:00:00,64.8,60.0,1000.6
2011-05-19 11:00:00,66.9,60.0,1000.8
2011-05-19 12:00:00,68.9,54.0,1000.5
2011-05-19 13:00:00,71.1,51.0,1000.2
2011-05-19 14:00:00,72.9,50.0,1000.0
2011-05-19 15:00:00,73.4,50.0,999.9
2011-05-19 16:00:00,74.3,47.0,999.7
2011-05-19 17:00:00,73.4,50.0,999.7
2011-05-19 18:00:00,73.6,53.0,999.8
2011-05-19 19:00:00,71.2,66.0,1000.3
2011-05-19 20:00:00,66.9,75.0,1000.4
2011-05-19 21:00:00,63.3,82.0,1001.0
2011-05-19 22:00:00,62.1,86.0,1001.2
2011-05-19 23:00:00,61.7,82.0,1001.2
2011-05-20 00:00:00,62.4,84.0,1001.2
2011-05-20 01:00:00,61.2,82.0,1000.9
2011-05-20 02:00:00,61.3,86.0,1000.7
2011-05-20 03:00:00,59.7,81.0,1000.9
2011-05-20 04:00:00,58.6,88.0,1001.0
2011-05-20 05:00:00,58.5,89.0,1001.1
2011-05-20 06:00:00,58.8,89.0,1001.2
2011-05-20 07:00:00,60.8,85.0,1001.4
2011-05-20 08:00:00,63.5,87.0,1001.9
2011-05-20 09:00:00,63.7,70.0,1002.0
2011-05-20 10:00:00,69.1,62.0,1001.8
2011-05-20 11:00:00,71.6,50.0,1001.1
2011-05-20 12:00:00,74.1,52.0,1000.5
2011-05-20 13:00:00,73.9,52.0,1000.0
2011-05-20 14:00:00,76.8,44.0,999.5
2011-05-20 15:00:00,77.9,43.0,998.9
2011-05-20 16:00:00,78.6,42.0,998.5
2011-05-20 17:00:00,78.6,42.0,998.4
2011-05-20 18:00:00,77.2,54.0,998.5
2011-05-20 19:00:00,74.1,54.0,998.6
2011-05-20 20:00:00,70.5,61.0,998.8
2011-05-20 21:00:00,66.9,70.0,999.3
2011-05-20 22:00:00,64.6,78.0,999.7
2011-05-20 23:00:00,61.3,86.0,999.8
2011-05-21 00:00:00,60.6,88.0,999.5
2011-05-21 01:00:00,59.5,90.0,999.1
2011-05-21 02:00:00,61.2,83.0,998.7
2011-05-21 03:00:00,61.2,83.0,998.5
2011-05-21 04:00:00,60.4,83.0,998.6
2011-05-21 05:00:00,59.2,87.0,999.1
2011-05-21 06:00:00,56.8,92.0,999.8
2011-05-21 07:00:00,60.6,74.0,1000.1
2011-05-21 08:00:00,66.6,67.0,1000.6
2011-05-21 09:00:00,70.0,59.0,1000.6
2011-05-21 10:00:00,73.6,48.0,1000.5
2011-05-21 11:00:00,75.6,47.0,1000.4
2011-05-21 12:00:00,77.0,41.0,999.7
2011-05-21 13:00:00,78.4,44.0,999.4
2011-05-21 14:00:00,80.1,40.0,999.0
2011-05-21 15:00:00,81.0,38.0,998.8
2011-05-21 16:00:00,81.3,39.0,998.4
2011-05-21 17:00:00,81.3,40.0,998.8
2011-05-21 18:00:00,80.8,42.0,998.7
2011-05-21 19:00:00,78.6,51.0,998.9
2011-05-21 20:00:00,72.9,65.0,999.1
2011-05-21 21:00:00,68.0,71.0,999.8
2011-05-21 22:00:00,66.6,73.0,1000.1
2011-05-21 23:00:00,65.7,77.0,1000.0
2011-05-22 00:00:00,63.7,79.0,1000.1
2011-05-22 01:00:00,63.7,80.0,1000.0
2011-05-22 02:00:00,62.8,85.0,999.5
2011-05-22 03:00:00,61.0,83.0,999.8
2011-05-22 04:00:00,61.2,83.0,999.8
2011-05-22 05:00:00,62.6,75.0,1000.3
2011-05-22 06:00:00,63.1,76.0,1000.7
2011-05-22 07:00:00,64.2,79.0,1001.1
2011-05-22 08:00:00,69.6,59.0,1001.7
2011-05-22 09:00:00,75.9,54.0,1001.9
2011-05-22 10:00:00,78.6,47.0,1002.1
2011-05-22 11:00:00,80.8,44.0,1001.8
2011-05-22 12:00:00,82.6,45.0,1001.6
2011-05-22 13:00:00,83.5,40.0,1000.9
2011-05-22 14:00:00,84.9,39.0,1000.4
2011-05-22 15:00:00,85.5,42.0,1000.0
2011-05-22 16:00:00,86.0,42.0,999.5
2011-05-22 17:00:00,85.8,43.0,998.9
2011-05-22 18:00:00,85.1,45.0,998.7
2011-05-22 19:00:00,83.3,52.0,999.1
2011-05-22 20:00:00,79.9,56.0,999.2
2011-05-22 21:00:00,77.7,59.0,999.3
2011-05-22 22:00:00,76.8,68.0,999.7
2011-05-22 23:00:00,75.4,77.0,1000.0
2011-05-23 00:00:00,74.5,73.0,1000.9
2011-05-23 01:00:00,68.7,91.0,1000.9
2011-05-23 02:00:00,67.5,93.0,1000.1
2011-05-23 03:00:00,68.4,93.0,999.6
2011-05-23 04:00:00,68.0,94.0,999.4
2011-05-23 05:00:00,69.1,83.0,1000.7
2011-05-23 06:00:00,67.6,91.0,1000.3
2011-05-23 07:00:00,68.0,88.0,1000.3
2011-05-23 08:00:00,70.5,87.0,1000.7
2011-05-23 09:00:00,74.5,75.0,1000.5
2011-05-23 10:00:00,77.9,67.0,1000.2
2011-05-23 11:00:00,80.6,63.0,999.7
2011-05-23 12:00:00,83.1,59.0,998.9
2011-05-23 13:00:00,85.3,55.0,998.1
2011-05-23 14:00:00,86.5,56.0,997.5
2011-05-23 15:00:00,88.2,42.0,996.6
2011-05-23 16:00:00,89.4,36.0,996.3
2011-05-23 17:00:00,87.4,48.0,996.5
2011-05-23 18:00:00,85.3,52.0,995.7
2011-05-23 19:00:00,82.8,51.0,995.8
2011-05-23 20:00:00,81.1,53.0,995.9
2011-05-23 21:00:00,79.0,70.0,996.7
2011-05-23 22:00:00,78.1,80.0,997.3
2011-05-23 23:00:00,77.0,81.0,997.7
2011-05-24 00:00:00,75.6,82.0,997.3
2011-05-24 01:00:00,74.5,82.0,996.9
2011-05-24 02:00:00,73.6,81.0,996.5
2011-05-24 03:00:00,72.7,82.0,995.9
2011-05-24 04:00:00,71.8,83.0,996.0
2011-05-24 05:00:00,70.5,85.0,996.1
2011-05-24 06:00:00,69.6,84.0,996.8
2011-05-24 07:00:00,71.1,78.0,997.4
2011-05-24 08:00:00,73.9,70.0,997.7
2011-05-24 09:00:00,76.8,64.0,997.2
2011-05-24 10:00:00,79.9,60.0,997.4
2011-05-24 11:00:00,83.5,55.0,997.3
2011-05-24 12:00:00,85.3,45.0,997.0
2011-05-24 13:00:00,87.3,40.0,996.3
2011-05-24 14:00:00,88.7,40.0,996.1
2011-05-24 15:00:00,87.1,43.0,995.6
2011-05-24 16:00:00,86.0,42.0,995.2
2011-05-24 17:00:00,86.2,41.0,995.1
2011-05-24 18:00:00,85.8,48.0,994.9
2011-05-24 19:00:00,82.8,54.0,995.6
2011-05-24 20:00:00,78.4,64.0,996.1
2011-05-24 21:00:00,75.0,70.0,997.0
2011-05-24 22:00:00,73.9,68.0,997.4
2011-05-24 23:00:00,71.1,72.0,996.8
2011-05-25 00:00:00,70.7,74.0,997.0
2011-05-25 01:00:00,68.7,82.0,996.7
2011-05-25 02:00:00,66.6,85.0,996.5
2011-05-25 03:00:00,65.8,88.0,996.7
2011-05-25 04:00:00,64.9,88.0,996.8
2011-05-25 05:00:00,64.6,88.0,997.5
2011-05-25 06:00:00,65.3,84.0,997.5
2011-05-25 07:00:00,69.3,73.0,997.8
2011-05-25 08:00:00,74.3,67.0,998.2
2011-05-25 09:00:00,78.1,58.0,998.1
2011-05-25 10:00:00,81.7,55.0,997.7
2011-05-25 11:00:00,84.0,51.0,997.5
2011-05-25 12:00:00,85.8,44.0,997.3
2011-05-25 13:00:00,87.4,42.0,996.8
2011-05-25 14:00:00,88.3,36.0,996.5
2011-05-25 15:00:00,89.2,39.0,995.9
2011-05-25 16:00:00,90.1,37.0,995.7
2011-05-25 17:00:00,90.0,36.0,995.4
2011-05-25 18:00:00,89.1,43.0,995.4
2011-05-25 19:00:00,86.2,50.0,995.7
2011-05-25 20:00:00,80.8,56.0,995.6
2011-05-25 21:00:00,78.3,58.0,995.8
2011-05-25 22:00:00,78.6,55.0,995.8
2011-05-25 23:00:00,78.4,60.0,995.5
2011-05-26 00:00:00,77.7,67.0,995.4
2011-05-26 01:00:00,77.5,69.0,995.6
2011-05-26 02:00:00,77.5,66.0,995.6
2011-05-26 03:00:00,77.0,65.0,995.7
2011-05-26 04:00:00,76.1,62.0,996.0
2011-05-26 05:00:00,74.3,63.0,996.8
2011-05-26 06:00:00,72.5,65.0,997.4
2011-05-26 07:00:00,72.9,64.0,997.6
2011-05-26 08:00:00,74.8,58.0,998.0
2011-05-26 09:00:00,77.7,54.0,997.9
2011-05-26 10:00:00,79.7,54.0,998.0
2011-05-26 11:00:00,82.0,53.0,997.9
2011-05-26 12:00:00,84.4,47.0,997.3
2011-05-26 13:00:00,86.2,47.0,997.0
2011-05-26 14:00:00,87.3,43.0,996.4
2011-05-26 15:00:00,88.3,39.0,995.8
2011-05-26 16:00:00,88.9,38.0,995.5
2011-05-26 17:00:00,88.3,42.0,995.0
2011-05-26 18:00:00,87.1,41.0,994.3
2011-05-26 19:00:00,84.6,53.0,995.0
2011-05-26 20:00:00,81.5,50.0,995.8
2011-05-26 21:00:00,78.8,59.0,996.3
2011-05-26 22:00:00,76.1,67.0,996.9
2011-05-26 23:00:00,73.8,76.0,997.9
2011-05-27 00:00:00,72.5,78.0,998.9
2011-05-27 01:00:00,72.0,80.0,998.3
2011-05-27 02:00:00,71.2,81.0,998.0
2011-05-27 03:00:00,70.2,85.0,997.6
2011-05-27 04:00:00,69.4,88.0,996.8
2011-05-27 05:00:00,68.7,90.0,997.2
2011-05-27 06:00:00,69.4,87.0,998.0
2011-05-27 07:00:00,70.7,82.0,998.8
2011-05-27 08:00:00,72.7,74.0,999.1
2011-05-27 09:00:00,75.4,70.0,999.3
2011-05-27 10:00:00,76.5,69.0,999.2
2011-05-27 11:00:00,77.7,67.0,998.5
2011-05-27 12:00:00,78.8,63.0,997.6
2011-05-27 13:00:00,79.5,68.0,997.1
2011-05-27 14:00:00,68.4,90.0,1000.1
2011-05-27 15:00:00,63.1,93.0,999.6
2011-05-27 16:00:00,64.0,93.0,999.5
2011-05-27 17:00:00,64.6,92.0,997.9
2011-05-27 18:00:00,65.5,91.0,997.1
2011-05-27 19:00:00,65.8,92.0,998.0
2011-05-27 20:00:00,65.5,92.0,998.2
2011-05-27 21:00:00,65.3,92.0,998.9
2011-05-27 22:00:00,65.1,92.0,998.5
2011-05-27 23:00:00,64.9,91.0,998.4
2011-05-28 00:00:00,64.4,93.0,998.6
2011-05-28 01:00:00,64.2,94.0,997.9
2011-05-28 02:00:00,64.8,94.0,997.9
2011-05-28 03:00:00,65.1,94.0,997.8
2011-05-28 04:00:00,64.9,94.0,997.4
2011-05-28 05:00:00,65.1,94.0,998.0
2011-05-28 06:00:00,65.5,94.0,998.7
2011-05-28 07:00:00,66.9,94.0,999.0
2011-05-28 08:00:00,68.9,88.0,999.4
2011-05-28 09:00:00,72.7,79.0,999.8
2011-05-28 10:00:00,73.9,80.0,999.7
2011-05-28 11:00:00,74.5,80.0,999.3
2011-05-28 12:00:00,76.3,74.0,999.1
2011-05-28 13:00:00,75.2,67.0,998.8
2011-05-28 14:00:00,81.1,57.0,998.3
2011-05-28 15:00:00,81.9,59.0,998.2
2011-05-28 16:00:00,78.6,71.0,998.3
2011-05-28 17:00:00,76.8,72.0,998.6
2011-05-28 18:00:00,75.9,71.0,998.7
2011-05-28 19:00:00,75.2,75.0,999.2
2011-05-28 20:00:00,72.9,80.0,999.7
2011-05-28 21:00:00,71.2,85.0,1000.6
2011-05-28 22:00:00,70.3,87.0,1001.0
2011-05-28 23:00:00,69.6,90.0,1001.1
2011-05-29 00:00:00,69.1,91.0,1000.9
2011-05-29 01:00:00,68.9,92.0,1000.8
2011-05-29 02:00:00,68.7,92.0,1001.1
2011-05-29 03:00:00,68.9,92.0,1001.2
2011-05-29 04:00:00,69.4,92.0,1001.5
2011-05-29 05:00:00,70.0,91.0,1002.0
2011-05-29 06:00:00,70.5,90.0,1002.9
2011-05-29 07:00:00,71.6,87.0,1003.4
2011-05-29 08:00:00,73.6,79.0,1003.8
2011-05-29 09:00:00,76.3,74.0,1003.9
2011-05-29 10:00:00,77.7,74.0,1003.9
2011-05-29 11:00:00,79.7,64.0,1004.1
2011-05-29 12:00:00,81.5,62.0,1003.9
2011-05-29 13:00:00,83.3,54.0,1003.5
2011-05-29 14:00:00,84.6,56.0,1002.9
2011-05-29 15:00:00,85.5,56.0,1002.3
2011-05-29 16:00:00,85.6,53.0,1002.2
2011-05-29 17:00:00,84.9,59.0,1002.3
2011-05-29 18:00:00,84.2,57.0,1002.5
2011-05-29 19:00:00,83.7,72.0,1003.3
2011-05-29 20:00:00,77.7,77.0,1003.8
2011-05-29 21:00:00,75.9,81.0,1004.1
2011-05-29 22:00:00,75.6,77.0,1004.2
2011-05-29 23:00:00,74.8,80.0,1004.1
2011-05-30 00:00:00,74.8,82.0,1004.3
2011-05-30 01:00:00,73.6,83.0,1004.5
2011-05-30 02:00:00,72.3,86.0,1003.9
2011-05-30 03:00:00,71.4,88.0,1003.4
2011-05-30 04:00:00,70.9,89.0,1003.5
2011-05-30 05:00:00,70.7,89.0,1004.1
2011-05-30 06:00:00,70.5,89.0,1005.0
2011-05-30 07:00:00,72.1,84.0,1005.5
2011-05-30 08:00:00,74.7,78.0,1005.9
2011-05-30 09:00:00,77.4,71.0,1006.1
2011-05-30 10:00:00,80.2,69.0,1006.2
2011-05-30 11:00:00,82.9,62.0,1006.2
2011-05-30 12:00:00,84.9,58.0,1005.7
2011-05-30 13:00:00,86.5,58.0,1005.1
2011-05-30 14:00:00,88.3,51.0,1004.6
2011-05-30 15:00:00,89.4,53.0,1004.1
2011-05-30 16:00:00,90.3,52.0,1003.9
2011-05-30 17:00:00,90.5,49.0,1003.5
2011-05-30 18:00:00,90.1,56.0,1003.5
2011-05-30 19:00:00,87.8,63.0,1003.9
2011-05-30 20:00:00,82.4,77.0,1004.3
2011-05-30 21:00:00,78.4,83.0,1004.7
2011-05-30 22:00:00,76.3,88.0,1005.0
2011-05-30 23:00:00,74.8,89.0,1004.8
2011-05-31 00:00:00,73.6,92.0,1004.5
2011-05-31 01:00:00,73.0,91.0,1004.3
2011-05-31 02:00:00,72.9,92.0,1004.0
2011-05-31 03:00:00,71.8,93.0,1003.9
2011-05-31 04:00:00,71.1,93.0,1004.1
2011-05-31 05:00:00,70.5,93.0,1004.4
2011-05-31 06:00:00,69.4,94.0,1004.9
2011-05-31 07:00:00,73.2,86.0,1005.2
2011-05-31 08:00:00,79.0,73.0,1005.4
2011-05-31 09:00:00,84.2,59.0,1005.4
2011-05-31 10:00:00,86.9,53.0,1005.3
2011-05-31 11:00:00,88.7,48.0,1005.2
2011-05-31 12:00:00,90.3,43.0,1005.1
2011-05-31 13:00:00,91.0,43.0,1004.9
2011-05-31 14:00:00,91.6,43.0,1004.7
2011-05-31 15:00:00,91.8,44.0,1004.2
2011-05-31 16:00:00,91.6,43.0,1004.0
2011-05-31 17:00:00,90.9,50.0,1003.8
2011-05-31 18:00:00,89.8,53.0,1003.9
2011-05-31 19:00:00,87.4,65.0,1004.1
2011-05-31 20:00:00,83.3,76.0,1004.3
2011-05-31 21:00:00,80.1,77.0,1004.7
2011-05-31 22:00:00,79.7,76.0,1005.1
2011-05-31 23:00:00,79.7,70.0,1005.2
2011-06-01 00:00:00,80.2,68.0,1005.1
2011-06-01 01:00:00,78.1,71.0,1004.9
2011-06-01 02:00:00,75.4,79.0,1004.8
2011-06-01 03:00:00,71.8,87.0,1004.3
2011-06-01 04:00:00,70.9,90.0,1004.1
2011-06-01 05:00:00,69.8,90.0,1004.1
2011-06-01 06:00:00,69.4,89.0,1004.6
2011-06-01 07:00:00,73.0,81.0,1005.1
2011-06-01 08:00:00,78.6,70.0,1005.7
2011-06-01 09:00:00,81.5,59.0,1005.5
2011-06-01 10:00:00,84.9,54.0,1005.5
2011-06-01 11:00:00,86.5,54.0,1005.0
2011-06-01 12:00:00,88.3,50.0,1004.5
2011-06-01 13:00:00,89.6,49.0,1004.1
2011-06-01 14:00:00,90.7,52.0,1003.3
2011-06-01 15:00:00,91.8,46.0,1002.5
2011-06-01 16:00:00,92.8,41.0,1001.9
2011-06-01 17:00:00,93.6,47.0,1001.5
2011-06-01 18:00:00,91.9,52.0,1001.5
2011-06-01 19:00:00,88.7,59.0,1001.2
2011-06-01 20:00:00,84.9,71.0,1001.2
2011-06-01 21:00:00,82.0,70.0,1001.5
2011-06-01 22:00:00,80.6,69.0,1001.7
2011-06-01 23:00:00,81.0,68.0,1001.2
2011-06-02 00:00:00,80.2,72.0,1000.8
2011-06-02 01:00:00,78.8,77.0,1000.9
2011-06-02 02:00:00,77.2,80.0,1001.1
2011-06-02 03:00:00,76.8,81.0,1001.1
2011-06-02 04:00:00,75.7,85.0,1001.3
2011-06-02 05:00:00,73.9,89.0,1001.4
2011-06-02 06:00:00,72.0,92.0,1001.7
2011-06-02 07:00:00,74.5,76.0,1002.1
2011-06-02 08:00:00,79.3,57.0,1002.6
2011-06-02 09:00:00,81.7,50.0,1002.4
2011-06-02 10:00:00,83.8,40.0,1002.6
2011-06-02 11:00:00,85.6,38.0,1002.8
2011-06-02 12:00:00,87.1,34.0,1001.9
2011-06-02 13:00:00,88.2,33.0,1001.3
2011-06-02 14:00:00,90.0,30.0,1000.8
2011-06-02 15:00:00,91.2,27.0,1000.2
2011-06-02 16:00:00,91.2,30.0,999.9
2011-06-02 17:00:00,90.7,31.0,999.7
2011-06-02 18:00:00,90.7,33.0,999.7
2011-06-02 19:00:00,86.7,55.0,999.9
2011-06-02 20:00:00,77.4,62.0,1000.3
2011-06-02 21:00:00,73.0,68.0,1000.3
2011-06-02 22:00:00,70.3,71.0,1000.7
2011-06-02 23:00:00,69.6,73.0,1000.4
2011-06-03 00:00:00,68.9,66.0,1000.6
2011-06-03 01:00:00,72.5,50.0,1000.8
2011-06-03 02:00:00,73.6,49.0,1000.8
2011-06-03 03:00:00,73.0,50.0,1001.1
2011-06-03 04:00:00,72.3,44.0,1001.4
2011-06-03 05:00:00,72.3,41.0,1002.3
2011-06-03 06:00:00,71.1,44.0,1003.0
2011-06-03 07:00:00,70.2,42.0,1003.6
2011-06-03 08:00:00,72.0,37.0,1004.2
2011-06-03 09:00:00,73.4,35.0,1004.0
2011-06-03 10:00:00,75.4,38.0,1004.1
2011-06-03 11:00:00,77.0,37.0,1004.0
2011-06-03 12:00:00,78.4,35.0,1003.7
2011-06-03 13:00:00,79.3,39.0,1003.1
2011-06-03 14:00:00,80.4,36.0,1002.6
2011-06-03 15:00:00,81.7,38.0,1002.1
2011-06-03 16:00:00,82.2,31.0,1001.9
2011-06-03 17:00:00,82.0,35.0,1001.5
2011-06-03 18:00:00,81.1,40.0,1001.6
2011-06-03 19:00:00,79.2,42.0,1002.0
2011-06-03 20:00:00,73.2,53.0,1002.2
2011-06-03 21:00:00,68.0,66.0,1002.8
2011-06-03 22:00:00,66.4,64.0,1003.5
2011-06-03 23:00:00,67.3,59.0,1003.6
2011-06-04 00:00:00,67.1,55.0,1003.8
2011-06-04 01:00:00,64.2,52.0,1003.8
2011-06-04 02:00:00,65.1,55.0,1003.8
2011-06-04 03:00:00,63.3,61.0,1003.7
2011-06-04 04:00:00,60.6,70.0,1004.1
2011-06-04 05:00:00,58.8,70.0,1004.3
2011-06-04 06:00:00,58.6,76.0,1004.9
2011-06-04 07:00:00,60.1,69.0,1005.1
2011-06-04 08:00:00,66.7,63.0,1005.3
2011-06-04 09:00:00,72.3,41.0,1005.1
2011-06-04 10:00:00,75.9,35.0,1004.6
2011-06-04 11:00:00,78.1,33.0,1004.4
2011-06-04 12:00:00,79.7,28.0,1003.8
2011-06-04 13:00:00,81.1,32.0,1003.5
2011-06-04 14:00:00,82.4,36.0,1003.1
2011-06-04 15:00:00,83.7,38.0,1002.5
2011-06-04 16:00:00,84.6,40.0,1001.8
2011-06-04 17:00:00,85.3,44.0,1001.6
2011-06-04 18:00:00,85.8,49.0,1000.6
2011-06-04 19:00:00,84.2,54.0,1000.2
2011-06-04 20:00:00,79.5,61.0,1000.1
2011-06-04 21:00:00,76.6,67.0,999.9
2011-06-04 22:00:00,75.2,68.0,1000.2
2011-06-04 23:00:00,75.2,67.0,999.8
2011-06-05 00:00:00,74.3,62.0,999.5
2011-06-05 01:00:00,74.3,68.0,998.7
2011-06-05 02:00:00,73.2,71.0,998.6
2011-06-05 03:00:00,72.9,72.0,998.3
2011-06-05 04:00:00,72.5,74.0,998.2
2011-06-05 05:00:00,72.0,74.0,997.9
2011-06-05 06:00:00,72.0,74.0,997.7
2011-06-05 07:00:00,73.2,73.0,998.2
2011-06-05 08:00:00,76.1,72.0,999.2
2011-06-05 09:00:00,77.7,67.0,999.6
2011-06-05 10:00:00,80.6,58.0,999.4
2011-06-05 11:00:00,82.8,54.0,999.1
2011-06-05 12:00:00,84.2,48.0,998.8
2011-06-05 13:00:00,85.5,48.0,998.5
2011-06-05 14:00:00,85.3,46.0,998.2
2011-06-05 15:00:00,86.2,54.0,997.9
2011-06-05 16:00:00,86.2,47.0,997.9
2011-06-05 17:00:00,85.1,57.0,997.4
2011-06-05 18:00:00,82.8,61.0,997.6
2011-06-05 19:00:00,80.8,58.0,998.2
2011-06-05 20:00:00,77.9,63.0,998.4
2011-06-05 21:00:00,76.3,64.0,998.8
2011-06-05 22:00:00,74.8,70.0,998.7
2011-06-05 23:00:00,73.8,71.0,998.9
2011-06-06 00:00:00,72.9,74.0,998.5
2011-06-06 01:00:00,72.1,77.0,998.5
2011-06-06 02:00:00,70.9,81.0,998.1
2011-06-06 03:00:00,69.1,87.0,997.9
2011-06-06 04:00:00,67.3,90.0,998.1
2011-06-06 05:00:00,66.6,90.0,998.5
2011-06-06 06:00:00,67.1,89.0,999.1
2011-06-06 07:00:00,69.6,80.0,999.7
2011-06-06 08:00:00,72.1,77.0,1000.2
2011-06-06 09:00:00,75.6,72.0,1000.4
2011-06-06 10:00:00,78.4,59.0,1000.2
2011-06-06 11:00:00,80.8,53.0,1000.3
2011-06-06 12:00:00,82.4,50.0,999.8
2011-06-06 13:00:00,83.7,38.0,999.2
2011-06-06 14:00:00,85.6,38.0,998.8
2011-06-06 15:00:00,86.4,40.0,998.3
2011-06-06 16:00:00,86.5,39.0,998.1
2011-06-06 17:00:00,86.4,39.0,998.0
2011-06-06 18:00:00,85.3,38.0,997.9
2011-06-06 19:00:00,83.3,44.0,998.2
2011-06-06 20:00:00,79.0,50.0,998.6
2011-06-06 21:00:00,74.8,55.0,999.0
2011-06-06 22:00:00,72.5,57.0,999.7
2011-06-06 23:00:00,72.5,57.0,999.7
2011-06-07 00:00:00,72.0,55.0,999.7
2011-06-07 01:00:00,70.9,64.0,999.5
2011-06-07 02:00:00,69.3,67.0,999.5
2011-06-07 03:00:00,66.7,75.0,999.6
2011-06-07 04:00:00,65.7,81.0,999.7
2011-06-07 05:00:00,64.4,87.0,1000.1
2011-06-07 06:00:00,64.6,89.0,1000.5
2011-06-07 07:00:00,69.6,82.0,1000.7
2011-06-07 08:00:00,73.8,74.0,1001.1
2011-06-07 09:00:00,77.5,67.0,1001.7
2011-06-07 10:00:00,81.1,50.0,1001.0
2011-06-07 11:00:00,83.8,41.0,1001.1
2011-06-07 12:00:00,85.3,44.0,1000.6
2011-06-07 13:00:00,86.7,44.0,999.8
2011-06-07 14:00:00,87.8,40.0,999.2
2011-06-07 15:00:00,88.9,38.0,998.5
2011-06-07 16:00:00,89.2,37.0,998.4
2011-06-07 17:00:00,88.0,51.0,998.4
2011-06-07 18:00:00,85.5,50.0,998.0
2011-06-07 19:00:00,82.0,56.0,998.0
2011-06-07 20:00:00,80.4,57.0,998.0
2011-06-07 21:00:00,79.2,56.0,998.5
2011-06-07 22:00:00,78.8,60.0,998.7
2011-06-07 23:00:00,78.1,65.0,998.6
2011-06-08 00:00:00,77.2,70.0,998.8
2011-06-08 01:00:00,76.3,73.0,999.0
2011-06-08 02:00:00,76.3,74.0,999.3
2011-06-08 03:00:00,75.6,74.0,999.5
2011-06-08 04:00:00,75.2,75.0,999.6
2011-06-08 05:00:00,74.1,76.0,1000.0
2011-06-08 06:00:00,73.4,75.0,1000.4
2011-06-08 07:00:00,74.8,69.0,1000.6
2011-06-08 08:00:00,77.0,66.0,1000.5
2011-06-08 09:00:00,79.3,59.0,1000.3
2011-06-08 10:00:00,82.2,57.0,999.9
2011-06-08 11:00:00,84.9,50.0,999.5
2011-06-08 12:00:00,87.6,45.0,999.3
2011-06-08 13:00:00,89.6,50.0,998.8
2011-06-08 14:00:00,90.7,42.0,998.4
2011-06-08 15:00:00,91.6,46.0,998.0
2011-06-08 16:00:00,92.7,38.0,997.7
2011-06-08 17:00:00,93.0,41.0,997.5
2011-06-08 18:00:00,92.5,51.0,997.7
2011-06-08 19:00:00,89.8,53.0,997.8
2011-06-08 20:00:00,84.2,72.0,998.1
2011-06-08 21:00:00,78.6,74.0,998.4
2011-06-08 22:00:00,79.2,63.0,998.9
2011-06-08 23:00:00,80.6,64.0,999.0
2011-06-09 00:00:00,79.9,62.0,998.7
2011-06-09 01:00:00,78.8,68.0,998.6
2011-06-09 02:00:00,77.7,69.0,998.4
2011-06-09 03:00:00,76.6,74.0,998.4
2011-06-09 04:00:00,75.4,77.0,998.5
2011-06-09 05:00:00,74.5,76.0,999.1
2011-06-09 06:00:00,73.9,75.0,999.6
